show_id,imdb_title_id,title,genre,duration_imdb,director,actors,release_year,rating,description_net,description_imdb,country_imdb,language,date_added,avg_vote,votes
70123121,tt1185442,Kurbaan,"Action, Crime, Drama",161,Renzil D'Silva,"Lewis Tan, Kareena Kapoor, Saif Ali Khan, Om Puri, Vivek Oberoi, Dia Mirza, Kulbhushan Kharbanda, Shishir Sharma, Nauheed Cyrusi, Kiron Kher, Damien Colletti, Brian Matthews, Robert Miller, Rosa Leger, Akash Khurana",2009,TV-MA,"When a young Indian couple moves to the American suburbs, they are shocked to discover that they've become enmeshed in a secret terrorist plot.","A woman finds that her neighbors are terrorists, and her husband is not who he claims to be.",India,"Hindi, Urdu, English",2018-10-01,5.7,4352
80152182,tt6103292,Lock,Thriller,92,Smeep Kang,"Gippy Grewal, Smeep Kang, Geeta Basra, Gurpreet Ghuggi, Karamjit Anmol, Vakil Singh",2016,TV-14,"A disillusioned rickshaw driver in Punjab dreams of moving to Dubai, but his plan to butter up his would-be benefactor goes horribly wrong.","A screenwriter loses a script in the back of a rickshaw, and complications in the driver's life make it difficult to return to its rightful owner.",India,Punjabi,2018-10-01,6.2,115
70229042,tt2186933,Luv Shuv Tey Chicken Khurana,Comedy,140,Sameer Sharma,"Kunal Kapoor, Huma Qureshi, Vinod Nagpal, Rajesh Sharma, Rahul Bagga, Rajendra Sethi, Seema Kaushal, Anjum Batra, Dolly Ahluwalia, Anangsha Biswas, Munish Makhija, Herry Tangiri, Vipin Sharma, Mukesh Chhabra, Nimrat Kaur",2012,TV-14,"Fleeing London to evade a gangland debt collector, Omi Khurana returns to his native village in India, passing himself off as a successful lawyer.",A fugitive frantically looks for a much-coveted chicken curry recipe with which his family can reclaim their pride and wealth.,India,Hindi,2018-10-01,6.6,3407
80187618,tt6705612,Manje Bistre,"Comedy, Drama",137,Baljit Singh Deo,"Gippy Grewal, Sonam Bajwa, Karamjit Anmol, Gurpreet Ghuggi, Jaggi Singh, B.N. Sharma, Rana Ranbir, Sardar Sohi, Sara Gurpal, Hobby Dhaliwal, Tata Benipal, Raghveer Boli, Malkeet Rauni, Dilraj Uday",2017,TV-PG,"While prepping for a family wedding, a young man falls for his sister’s friend, who has already been promised to someone else.","While getting prepared for his sister's wedding, a young man attempts to woo a girl whose marriage to another man has already been fixed.",India,Punjabi,2018-10-01,6.6,712
70229555,tt2053397,Muran,"Action, Thriller",103,Rajan Madhav,"Prasanna, Cheran, Haripriya, Nikita Thukral, Suma Bhattacharya, V. Jayaprakash, Prathap Pothen, Neelima Rani, Mukti Mohan, Ramanathan",2011,TV-14,"When jingle composer Nanda's car breaks down on his way to Chennai, he hitchhikes there with Arjun, who tries to rope Nanda into a shady deal.","After finishing a successful meeting with his movie producers in Bangalore, Nanda, a jingles composer catches the highway to Chennai. On his way his car breaks down and he hitchhikes with ...",India,Tamil,2018-10-01,6.5,251
70213515,tt1512220,My Friend Pinto,"Comedy, Crime, Drama",100,Raaghav Dar,"Prateik, Kalki Koechlin, Arjun Mathur, Shruti Seth, Makrand Deshpande, Raj Zutshi, Divya Dutta, Shakeel Khan, Aseem Hattangadi, Faisal Rashid, Shikha Talsania, Asif Basra, Shweta Bajpai, Akash Beri, Adhir Bhat",2011,TV-PG,A bright-eyed villager comes face-to-face with the gritty realities of modern-day Mumbai when he sets out to find his childhood friend.,"Twenty-something Michael Pinto has grown up in a small Goan village, believing everyone in the world to be simple, kind and honest, just like him. His world revolves around a doting mother,...",India,"Hindi, Marathi, English",2018-10-01,5.3,334
70114948,tt0492896,My Suicide,"Comedy, Drama",107,David Lee Miller,"David Carradine, Mariel Hemingway, Brooke Nevin, Nora Dunn, Michael Welch, Zachary Ray Sherman, Vanessa Lengies, Gabriel Sunday, Tony Hale, Joe Mantegna, Sandy Martin, Tim Halligan, Steven Anthony Lawrence, Stephen Sowan, Robert Kurcz",2009,NR,"After declaring that he's going to film himself committing suicide for a school project, Archie videotapes reactions from friends and family.",A teen coming-of-age romantic dramedy about a media-obsessed geek and the most beautiful and twisted girl in school.,USA,English,2018-10-01,7.2,1461
80190103,tt3569788,Naan Sigappu Manithan,"Action, Drama, Thriller",149,Thiru,"Vishal, Lakshmi Menon, Iniya, Saranya Ponvannan, V. Jayaprakash, Sunder Ramu, Jagan, Chethan Cheenu, Pyramid Natarajan, Jayabalan, Prinz Nithik, Nisha Krishnan",2014,TV-MA,"After his sleeping disorder hinders him from protecting his girlfriend, a man sets out to take revenge on the thugs who attacked her.",A narcoleptic becomes a vigilante when tragedy strikes.,India,"Tamil, Telugu",2018-10-01,6.5,863
81024729,tt3044882,Nasha,"Drama, Thriller",122,Amit Saxena,"Poonam Pandey, Shivam Patil, Vishal Bhonsle, Mohit Chauhan, Ranbir Chakma, Sheetal Singh, Rohan Khurana, Chirag Lobo, Tanuka Laghate, Nikhil Desai, Nation Chakma, Akshay Bhagat, Raj Kesaria, Afreen Khan",2013,TV-MA,"A teenage boy becomes smitten with his new drama teacher and pursues her, despite the perilous risks of being found out.","A teenage boy becomes smitten with his new drama teacher and pursues her, despite the perilous risks of being found out.",India,Hindi,2018-10-01,3.2,1099
80032477,tt2984648,Naughty Jatts,Comedy,120,Pankaj Batra,"Neeru Bajwa, Binnu Dhillon, Arya Babbar, Roshan Prince, B.N. Sharma, Karamjit Anmol, Harby Sangha, Ankita Modi, Davinder S. Juttia, Anjum Batra, Satnam Dhaliwal, Amardeep Maana, Harinder Bhullar, Chander Kalra, Nagainder Gakhar",2013,TV-PG,"When three different boys propose to a lively, strictly reared girl who yearns to be a performer, she agrees to marry the winner of a singing contest.",Three jatts are running for one girl.,India,Punjabi,2018-10-01,6.3,193
70303495,tt3469244,Phantom,"Action, Drama, Thriller",136,Kabir Khan,"Saif Ali Khan, Katrina Kaif, Sabyasachi Chakrabarty, Rajesh Tailang, Hervey Afiune, Elyas Ahmad, Farah Ahmed, Brandi Alexander, Mohammed Ali, Manoj Anand, Jane Clark Anderson, Darren Andrichuk, Claire Ashton, Ravi Aujla, Raj Awasti",2015,TV-14,India's primary intelligence agency sends an enigmatic operative on a top-secret mission to avenge the 11/26 terrorist attack on Mumbai.,A disgraced Indian soldier carries out a series of assassinations in the hope of restoring his honour.,India,Hindi,2018-10-01,5.8,7916
70303429,tt3794302,Pizza,Horror,107,Akshay Akkineni,"Akshay Oberoi, Parvathy Omanakuttan, Arunoday Singh, Dipannita Sharma, Rajesh Sharma, Omkar Das Manikpuri, Hussain Dalal, D. Santosh, Sonali Sachdev, Diya Chalwad, Rituparna Chowdhury, Gulshan Pandey, Umesh Jagtap, Jai Shankar Tripathi, Rajiv Kumar Mishra",2014,TV-14,A pizza delivery boy who doesn't believe in the supernatural is forced to confront his convictions after being trapped in a house on his route.,A Pizza delivery boy's mundane life takes a horrifying turn when he is sent to make a delivery to the home of a family who have a dark secret. Will he be able to overcome the evil that lurks in the shadows and live to tell his tale?,India,Hindi,2018-10-01,6.2,865
70229046,tt1375789,Race 2,"Action, Crime, Thriller",150,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Saif Ali Khan, John Abraham, Deepika Padukone, Anil Kapoor, Jacqueline Fernandez, Ameesha Patel, Aditya Pancholi, Rajesh Khattar, Mohammed S. Burmawala, Ilhan Kizilkaya, Deepak Namjoshi, Andrew Hudson, Sanjay Roy, Sanjay Gandhi, Ketan Karande",2013,TV-14,"In this sequel set in the world of horse racing, half-brothers Ranvir and Rajiv Singh return for another complex tale of love, greed and violence.",Ranvir treads through the world of the Indian mafia in Turkey as he looks to avenge the death of his lover and partner in crime.,India,Hindi,2018-10-01,5.3,14303
81024701,tt7585674,Sat Shri Akaal England,"Comedy, Family",128,Vikram Pradhan,"Ammy Virk, Monica Gill, Karamjit Anmol, Sardar Sohi, Jarnail Singh, Satwant Kaur, Harby Sangha, Parminder Gill, Gurmeet Saajan, Gurpreet Bhangu, Malkeet Rauni, Prakash Gadhu, Baljinder Darapuri, Gurinder Dimpy, Lee Nicholas Harris",2017,TV-14,"After several failed attempts to obtain a visa, a man desperate to escape Punjab pays a British woman to marry him so he can move to England.","After getting his visa to Germany denied, a man tries to marry British woman so he can move to England.",India,Punjabi,2018-10-01,5.2,165
70139542,tt1639426,Udaan,Drama,134,Vikramaditya Motwane,"Rajat Barmecha, Ronit Roy, Manjot Singh, Ram Kapoor, Raja Hudda, Varun Khettry, Shashi Sharma, Khushkeran Singh Sandhu, Jayanta Das, Akantuk Sharma, Sahil Sahota, Aayan Boradia, Sonia Raisurana, Mohammad Nizam, Arvind Kumar",2010,TV-MA,"Upon returning to his industrial hometown, a young man must decide whether to follow his own dreams or acquiesce to his father's plans for his future.","Expelled from his school, a 16-year old boy returns home to his abusive and oppressive father.",India,Hindi,2018-10-01,8.2,39599
70039175,tt0434409,V for Vendetta,"Action, Drama, Sci-Fi",132,James McTeigue,"Natalie Portman, Hugo Weaving, Stephen Rea, Stephen Fry, John Hurt, Tim Pigott-Smith, Rupert Graves, Roger Allam, Ben Miles, Sinéad Cusack, Natasha Wightman, John Standing, Eddie Marsan, Clive Ashborn, Emma Field-Rayner",2005,R,"A masked freedom fighter known as ""V"" takes up arms against a totalitarian government and finds an unlikely ally in a young woman.","In a future British tyranny, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow it with the help of a young woman.","USA, UK, Germany",English,2018-10-01,8.2,971038
70225597,tt1956697,Vettai,Action,150,N. Linguswamy,"Arya, Madhavan, Sameera Reddy, Amala Paul, Nassar, Ashutosh Rana, Sreejith Ravi, Muthukumar, Thambi Ramayya, Shanmugha Rajan, Rajeev Ravindranathan, N. Linguswamy, Nagendra Babu",2012,TV-MA,"This powerful Tamil action film follows the shared fate of two very different siblings: policeman Thiru and his roguish brother, Guru.",Thiru join hands with his brother Guru to face the mobsters of a city.,India,Tamil,2018-10-01,5.9,2185
70099118,tt1007028,Zack and Miri Make a Porno,"Comedy, Romance",101,Kevin Smith,"Elizabeth Banks, Seth Rogen, Craig Robinson, Gerry Bednob, Edward Janda, Nicholas Lombardi, Chris Milan, Jennifer Schwalbach Smith, Kenny Hotz, Brandon Routh, Anne Wade, Justin Long, Tom Savini, Jeff Anderson, Jim Norton",2008,R,Zack and Miri make and star in an adult film to bring in easy money. But their unspoken feelings for each other might threaten the whole enterprise.,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",USA,English,2018-10-01,6.5,167732
70246439,tt2396690,Barbie: The Princess & the Popstar,"Animation, Family, Musical",86,Ezekiel Norton,"Kelly Sheridan, Jennifer Waris, Ashleigh Ball, Tiffany Kathryn, Ellie King, Peter Kelamis, Jonathan Holmes, Allison Warnyca, Christopher Gaze, Lauren Lavoie, Ashlyn Drummond, Adrian Petriw, Leala Selina, Michael Dobson, Ezekiel Norton",2012,TV-Y,"Barbie stars as a princess who would rather sing and dance than be a royal. When a famous pop star visits the kingdom, they decide to switch places.","When the gracious young Princess, Tori, trades places with her favourite singer, Keira, the girls will have to work together to save the realm of Meribella. Will the Princess and the Pop Star learn to appreciate the power of uniqueness?",USA,English,2017-10-01,5.6,1323
70257412,tt2347569,Frances Ha,"Comedy, Drama, Romance",86,Noah Baumbach,"Greta Gerwig, Mickey Sumner, Michael Esper, Adam Driver, Michael Zegen, Charlotte d'Amboise, Grace Gummer, Daiva Deupree, Isabelle McNally, Vanessa Ray, Justine Lupe, Lindsay Burdge, Patrick Heusinger, Marina Squerciati, Christine Gerwig",2012,R,"Determined to make it as a modern dancer in New York, a young woman pursues her unlikely goal with more enthusiasm than natural talent.","A New York woman (who doesn't really have an apartment) apprentices for a dance company (though she's not really a dancer) and throws herself headlong into her dreams, even as the possibility of realizing them dwindles.",USA,English,2017-10-01,7.4,62297
70286355,tt1618432,I'm in Love with a Church Girl,"Crime, Drama, Romance",118,Steve Race,"Zahn McClarnon, Michael Madsen, Stephen Baldwin, Martin Kove, Adrienne Houghton, Vincent Pastore, Ja Rule, Galley Molina, Toby McKeehan, Michael Rivera, Vernon Davis, Kayvon Esmaili, David Jean Thomas, Adrian Bustamante, Mari Kearney",2013,PG,"When a tough-minded ex-drug dealer falls for a beautiful but highly devout woman, their mutual attraction takes them both down a twisty path.","Miles Montego (Ja Rule) has it all - cars, boats, good looks, mansion, money, women, but more importantly, he has a past. Miles is a retired high level drug trafficker who is now completely...",USA,English,2017-10-01,4.4,1596
80063290,tt1856057,Phantom Boy,"Animation, Action, Adventure",84,"Jean-Loup Felicioli, Alain Gagnol","Edouard Baer, Jean-Pierre Marielle, Audrey Tautou, Jackie Berroyer, Gaspard Gagnol, Noa Bernaoui-Savreux, Patrick Ridremont, Patrick Descamps, Yves Barbaut, Fred Armisen, Joey Camen, Robert Creighton, Marcus D'Angelo, Vincent D'Onofrio, Brian T. Delaney",2015,PG,A boy whose illness allows him to float outside his body uses his newfound skill to help a cop take on a madman who's terrorizing New York City.,A super-powered boy helps a wheelchair-bound policeman in his attempt to bring down a mob kingpin.,"France, Belgium",French,2017-10-01,6.6,1223
80162246,tt3183402,Verónica,"Drama, Mystery, Thriller",81,"Carlos Algara, Alejandro Martinez-Beltran","Sofía Garza, Olga Segura, Arcelia Ramírez, Horacio Castelo, Iñigo Arredondo, Diego Armando Carrillo, Juan Salvador Fernandez, Eréndira Cortez, Eugenia Morales Marín, Fernanda Salazar, Ana Paola Eslava, Regina Eslava, Mariana Torres, Alejandra Ortiz, Jimena Eslava",2017,TV-MA,"A reclusive psychologist agrees to treat a patient – whose therapist is missing – at her remote cabin, where the women test each other's boundaries.","A female Psychologist who has stopped practicing medicine, decides to take the case of Veronica de la Serna, a young woman whose previous therapist has mysteriously disappeared.",Mexico,Spanish,2017-10-01,5.8,1117
80208413,tt5979920,Wrong Side Raju,"Drama, Thriller",140,Mikhil Musale,"Kimberley Louisa McBeath, Asif Basra, Kavi Shastri, Hetal Puniwala, Makrand Shukla, Maulik Chauhan, Pratik Gandhi, Ragi Jani, Jayesh More, Dipen Raval",2016,TV-MA,The life of a chauffeur and part-time bootlegger takes a turn toward the dramatic when a girl approaches him to buy illicit alcohol.,A driver named Raju embarks on an extraordinary journey of redemption by forever changing lives of 3 people due to a controversial hit and run accident.,India,Gujarati,2017-10-01,8.0,538
70153553,tt1659205,Harud,Drama,96,Aamir Bashir,"Mohammad Amir Naji, Shahnawaz Bhat, Shamim Basharat, Salma Ashai, Mudessir Ahmed Khan, Rayes Mohiuddin",2010,TV-14,"A young Kashmiri man sets out to escape to Pakistan and make sense of his brother's death, but he drifts aimlessly until finding his brother's camera.","Rafiq and his family are struggling to come to terms with the loss of his older brother Tauqir, a tourist photographer, who is one of the thousands of young men who have disappeared, since ...",India,"Urdu, Hindi",2016-10-01,6.6,196
80038288,tt2614722,Umrika,"Comedy, Drama",98,Prashant Nair,"Aashish Bhatt, Uplaksh Kochhar, Megh Pant, Mayur More, Pankaj Chaudhary, Mukesh Agrohari, Pramod Pathak, Shreyas Pandit, Rajesh Singh, Mandar Shende, Ayussh Ashwani K. Verma, Tony Revolori, Shrikant Yadav, Shruti Bapna, Atharva Upasni",2015,TV-14,"An ambitious man leaves his small Indian village for America. But when his letters to home stop coming, his brother sets out on his own adventure.","A small village in India is invigorated when one of their own travels to America (aka, UMRIKA) and details his adventures through letters home, sparking community debate and inspiring hope....",India,Hindi,2016-10-01,6.6,1034
80191219,tt5075584,Lommbock,Comedy,91,Christian Zübert,"Moritz Bleibtreu, Dar Salim, Thomas Binder, Daniela Eck, Lucas Gregorowicz, Louis Hofmann, Mavie Hörbiger, Gunnar Krupp, Kailas Mahadevan, Antoine Monot Jr., Alexandra Neldel, Julius Nitschkoff, Mehmet Scholl, Daniel Schröckert, Thuy-Van Truong",2017,TV-MA,"After finding love in drug-free Dubai, Stefan returns to Germany to grab documents for his wedding. But old buddy Kai's bad habits complicate things.",Sequel to Lammbock. Stefan and Kai meet again after years. Stefan became a successful lawyer in Dubai while Kai is stuck in their home town. Kai has relationship issues and is trying hard ...,Germany,"German, English, Polish, Swedish",2018-11-09,6.8,2543
